player_id,Year,Medal
130535,1984,
130536,1984,
130577,1992,
130578,1992,Silver
130581,1964,
130588,2014,
130608,1924,Silver
130618,1948,
130621,1964,Silver
130622,1964,
130623,1968,
130627,2010,
130628,2010,
130629,2010,
130630,2014,
130631,2014,
130632,2014,
130666,1948,
130667,1948,
130692,2014,
130695,1988,
130696,1992,
130698,1988,
130699,1992,
130700,2010,
130720,1952,
130722,1972,
130726,2014,
130727,1972,
130728,1972,
130729,1936,
130748,1984,
130749,1998,
130796,2010,
130866,1924,
130873,1992,
130878,2010,Bronze
130944,1988,
130945,1988,
130947,1936,
130948,1936,Gold
130949,1960,
130950,1960,
130951,1964,
130955,2010,
130956,2010,
130957,2014,
130958,2014,
130959,2014,
130967,1968,
130968,1968,
130995,1936,
130996,1936,
130997,1956,
131005,2010,
131006,2010,
131007,2014,
131008,2014,
131009,2014,
131010,2014,Silver
131011,1992,
131012,1994,
131013,1998,Silver
131014,2002,Gold
131015,2006,
131016,2006,
131033,1960,
131034,1964,
131035,1994,
131036,1994,
131037,1994,
131111,2014,
131112,2014,
131113,2014,
131114,2014,
131115,2014,
131118,1960,
131119,1984,
131120,1988,Silver
131127,1936,
131130,1952,
131131,1952,
131132,1952,
131145,2010,
131158,2006,
131176,1948,
131177,1948,
131178,1948,
131179,1948,
131180,1952,
131181,1952,
131182,1952,
131183,1988,Silver
131184,1992,
131185,1992,
131186,1992,Gold
131187,1998,
131188,1998,
131189,1998,
131195,1984,
131196,1984,
131197,1984,
131198,2002,
131199,2002,
131200,2014,
131201,1998,Silver
131202,1998,Silver
131203,2002,Gold
131204,2002,Gold
131205,2002,Gold
131234,2002,
131235,2014,
131239,1964,
131240,1964,
131241,1964,
131247,1976,
131251,2006,
131265,1984,Silver
131266,1988,
131276,2002,
131277,2002,
131278,2006,
131279,2006,
131280,2006,
131281,2010,
131282,2010,
131283,2010,
131284,1980,
131285,1980,
131286,1984,
131287,1984,
131288,1984,
131291,1998,
131292,1998,
131293,2002,
131294,2002,
131295,2002,
131308,2010,
131359,1984,
131360,1988,
131361,1988,
131362,1988,
131363,1988,
131369,2014,Bronze
131380,1936,
131381,1948,
131385,2006,
131386,2006,
131387,2010,
131388,2014,
131396,1980,
131397,1980,
131398,1980,
131399,1984,
131400,1984,
131401,1984,
131402,1988,
131403,1988,
131445,2010,
131446,2014,
131447,2014,
131450,1992,
131451,1992,Gold
131452,1994,
131453,1994,Silver
131454,1994,Silver
131461,2006,
131462,2010,
131463,2014,
131475,1992,
131476,1992,
131477,1992,
131480,2002,
131481,2006,Silver
131482,2010,
131515,1984,
131516,1984,
131523,1976,
131545,1968,
131546,1972,
131547,2014,
131548,2014,
131564,1948,
131565,1948,
131566,1948,Bronze
131567,1952,
131568,1952,
131578,1980,
131579,1980,
131580,1980,
131604,2010,Silver
131605,2014,Silver
131606,2006,
131607,2010,
131608,2010,Silver
131609,2014,Silver
131611,1960,
131612,2006,Bronze
131613,2010,
131614,2014,
131634,1998,
131639,1992,
131640,1992,
131641,1992,
131642,1994,
131643,1994,
131644,1994,
131645,1998,
131646,1998,
131674,1956,Bronze
131675,1964,
131676,1964,
131677,2014,
131678,2014,
131679,2006,
131680,2006,
131681,2006,
131682,2010,Gold
131683,2010,
131684,2010,
131685,2014,
131686,2014,
131687,2014,
131709,1984,
131724,1936,
131739,1948,
131747,2006,
131748,2006,
131749,2006,
131750,2010,
131751,2010,
131752,2010,
131753,2010,
131754,2010,Silver
131755,2014,Silver
131756,2014,
131757,2014,
131758,2014,
131759,2014,Bronze
131761,2014,Silver
131767,1952,
131768,1952,
131778,1994,
131779,1994,
131780,1994,
131781,1998,
131782,1998,
131783,1998,
131791,2014,
131792,2014,
131793,2014,
131794,2014,
131820,1932,
131831,1952,
131832,1956,
131838,2014,
131845,1924,
131846,1924,
131886,1928,
131887,1932,
131888,1932,
131889,1932,
131890,1932,
131897,2010,
131920,1980,
131930,2002,
131942,1992,Bronze
131943,1998,Gold
131944,2002,
131945,2006,Bronze
131972,1998,
131975,2002,Gold
131976,2006,Gold
131977,2006,Gold
131978,2010,Gold
131979,2010,Silver
131982,1968,
131986,1976,
131987,1976,
131998,2014,
132017,1936,
132018,1936,
132019,1936,
132020,1936,
132021,1948,
132022,1948,
132023,1948,
132024,1948,
132028,1988,
132029,1988,
132030,1992,Bronze
132031,1998,Bronze
132032,1998,Gold
132033,2002,Gold
132034,2002,
132038,1998,
132039,2010,Silver
132040,2010,
132041,2014,
132045,1984,
132046,1928,
132055,1932,
132072,1988,
132073,1992,
132093,1988,
132094,1988,
132095,1988,
132105,1924,Silver
132124,1988,
132125,1988,
132126,1992,
132127,1992,Bronze
132128,1992,
132129,1992,Gold
132130,2002,
132131,2010,
132137,1994,Bronze
132140,1928,
132141,1988,
132142,1988,
132143,1992,
132144,1992,
132145,1992,
132146,1994,
132147,1994,
132148,1994,
132151,1980,
132152,1980,
132153,1992,
132154,1992,
132155,1992,
132156,1964,
132157,1972,
132179,2010,
132180,2010,
132181,2014,Bronze
132182,2014,Bronze
132185,1952,
132186,1952,
132187,1956,
132188,1956,
132189,1960,Silver
132190,1960,
132191,1960,
132192,1968,
132193,1968,
132194,1968,
132195,1972,
132198,1984,
132199,1984,
132200,1984,
132206,1998,Bronze
132218,2010,
132222,1948,Gold
132225,2010,
132226,2014,
132227,2014,
132230,1998,
132254,1964,
132267,1936,Silver
132268,1994,
132269,1976,
132286,1936,
132287,1936,
132292,1980,
132293,1980,
132294,1994,
132295,2002,
132298,2006,
132299,2014,
132300,2002,
132301,2006,
132318,2002,
132319,2006,Bronze
132320,1976,
132322,1936,
132337,1948,Gold
132376,1992,
132377,1994,
132402,1928,
132403,1928,
132404,1932,
132405,1932,
132422,1928,
132423,1932,
132430,1968,
132431,1968,
132432,1968,
132439,1988,
132440,1988,
132441,1988,
132442,1992,
132443,1992,
132483,1972,
132509,1948,
132530,1984,Gold
132531,1988,Gold
132532,2002,Bronze
132533,2010,
132534,2014,
132535,1998,
132536,1998,
132543,1998,
132544,1998,
132545,1998,
132546,2002,
132547,2002,
132548,2002,
132549,2002,
132554,2002,
132581,1952,
132586,1924,
132587,1988,
132588,1994,Silver
132591,2014,Gold
132676,1960,
132677,1964,
132688,1964,
132745,2006,
132746,2006,
132747,2006,
132748,2010,
132749,2010,
132750,2010,
132785,1924,Bronze
132786,1924,Silver
132787,1924,Bronze
132788,1924,Bronze
132789,1924,Silver
132790,1928,Bronze
132791,1928,
132792,1928,
132795,2006,
132809,2006,
132810,2006,
132811,2006,
132830,1984,
132855,1928,Silver
132856,1936,Gold
132857,1936,Bronze
132872,1968,Bronze
132873,1968,
132874,1968,
132875,1968,Silver
132876,1972,
132877,1972,
132878,1972,
132879,1972,
132886,1972,
132917,1956,
132918,1956,
132919,1956,Bronze
132920,1960,
132921,1960,
132922,1960,
132924,2002,Bronze
132925,2002,
132926,2006,
132927,2006,
132928,2010,
132929,2010,
132930,2010,
132931,2014,
132932,2006,
132933,2006,Bronze
132941,1956,
132942,1956,
132943,1956,Bronze
132944,1960,
132945,2002,
132946,2006,
132962,1956,
132963,1936,
132989,2002,
132990,2006,
133045,1952,Bronze
133046,1956,
133051,1948,
133057,2010,
133058,1998,
133059,2002,
133060,2002,
133061,2002,
133062,2006,
133063,2006,
133064,2006,
133065,2006,
133066,2010,
133067,2010,
133068,2010,Bronze
133069,2010,
133070,2014,
133093,1992,
133094,1992,
133110,1992,
133134,1992,
133135,1992,
133136,1992,
133139,2006,
133148,1928,
133150,1948,
133159,1998,
133162,1956,
133174,1964,
133177,2014,
133178,1994,
133179,1994,
133237,2002,
133245,1928,
133262,1956,
133263,1956,
133280,1956,Bronze
133281,1960,Silver
133295,1992,
133296,1994,Bronze
133297,1998,Bronze
133298,1988,
133299,1988,
133300,1988,
133301,2002,
133308,2010,
133309,2010,
133310,2014,
133311,2014,
133314,1948,
133315,1948,Silver
133326,1964,
133327,1964,
133328,1964,
133329,1968,
133330,1968,
133331,1968,
133332,1968,
133333,2014,
133342,1980,
133343,1980,
133344,1992,
133351,2014,
133355,1992,
133356,1994,
133357,1994,Bronze
133380,1992,
133381,1964,
133382,1964,
133383,1964,Silver
133384,1968,
133385,1968,
133386,1968,
133387,1968,Bronze
133428,2002,
133429,2006,
133430,2010,
133445,1998,
133464,2002,
133465,2006,
133468,1924,
133479,1976,
133480,1976,
133485,1992,
133486,1994,
133487,1998,
133489,1964,
133490,1964,
133491,1968,
133492,1968,
133535,1984,
133536,1984,
133537,1984,
133538,1984,
133551,2014,
133552,2014,
133567,2002,
133568,2006,
133569,2010,
133570,1988,
133571,1994,
133580,1998,
133581,2002,
133595,1998,
133599,2014,
133600,2014,
133626,1998,Silver
133627,2002,
133628,1968,
133629,1968,
133630,1972,
133631,1972,
133632,1972,
133633,2014,
133640,2002,Bronze
133662,2014,Gold
133664,2010,Silver
133673,1964,
133674,1964,
133701,1952,
133705,1988,
133706,1988,
133707,1988,
133708,1936,Bronze
133709,1936,
133723,2014,
133729,2006,
133730,2006,
133785,1936,Bronze
133786,1968,
133824,2006,
133826,1968,
133857,2002,
133858,2006,
133866,1994,
133871,1976,
133877,2010,
133878,2010,
133881,1998,
133882,1998,
133883,1998,
133884,1998,
133930,1994,
133931,1994,
133932,1992,
133933,1992,
133934,1992,
133935,1992,Gold
133936,1994,
133937,1994,
133938,1994,
133939,1994,Gold
133940,1998,Gold
133941,1998,Silver
133942,1998,Bronze
133943,1998,Gold
133944,1998,Gold
133945,2002,
133946,2002,
133947,2002,
133948,2002,
133949,2006,
133950,2006,
133951,2006,
133952,2014,
133953,2014,
133954,2014,
133964,1972,
133965,1972,
133966,1972,
133973,2010,
133974,2010,
133975,2010,
133980,1964,
134026,2010,Bronze
134039,1994,
134040,1998,
134041,1998,Bronze
134042,2002,
134079,2006,
134080,2006,
134081,2010,
134082,2010,
134083,2010,
134084,2010,
134085,2010,
134086,2014,
134087,2014,
134088,2014,
134089,2014,
134090,2014,
134116,1992,
134117,1992,
134118,1994,
134119,1994,
134120,1994,
134121,1998,Gold
134122,1998,Bronze
134123,1998,
134124,2002,Gold
134125,2002,
134195,1988,
134263,2006,
134264,1968,
134265,1968,
134266,1968,
134280,1936,
134281,1936,
134283,1976,
134284,1976,
134285,1980,
134286,1980,Bronze
134299,1992,Silver
134301,2010,
134302,2010,
134303,2010,
134310,2002,
134311,2006,Bronze
134312,1980,Silver
134313,2006,
134314,2006,
134315,2006,
134316,2010,
134317,2010,
134318,2010,
134319,2010,
134320,2010,
134321,2010,
134322,2010,
134323,2010,
134324,2014,
134325,2014,
134333,1992,
134334,1992,
134335,1992,
134336,2010,
134337,2014,
134339,2002,
134365,1988,
134366,1992,
134367,2002,
134368,1988,
134369,1992,
134370,1992,
134372,2006,Bronze
134373,2006,
134374,2006,Silver
134377,2014,
134378,1984,
134379,1988,
134382,1964,
134383,1964,
134384,1968,
134385,1968,
134431,2006,
134432,2010,
134460,1984,
134461,1988,
134462,1968,
134463,1972,
134464,1968,Gold
134465,1972,
134499,1998,
134500,2002,Silver
134502,1948,
134503,1952,
134504,1956,
134541,2006,
134542,1948,Gold
134629,2014,
134630,2014,
134637,1988,
134638,1988,
134639,1928,
134680,1960,
134681,1960,
134682,1960,
134683,1960,
134685,1960,
134686,1960,
134687,1960,
134714,2006,
134715,2006,
134716,2010,
134717,2014,
134718,2014,
134744,2002,
134745,2002,
134746,2002,
134747,2002,
134748,2006,
134749,2006,
134750,2006,
134751,2006,
134752,2010,
134753,2010,
134754,2014,
134755,2014,
134756,2014,
134771,2002,
134772,2010,
134775,1988,
134776,1988,
134794,2002,
134847,2010,
134848,2010,Silver
134849,2010,
134866,1992,
134895,2006,Bronze
134896,2006,
134897,2010,
134898,2014,
134914,2010,
134917,1998,
134921,2014,
134936,1968,
134941,1972,
134942,1972,
134943,1998,
134944,1998,
134954,1994,
134955,1994,
134956,1998,
134957,1998,
134958,2002,
134959,2002,
134960,2002,
134961,2006,
134962,2006,
134963,2010,
134964,2010,
134965,2014,
134966,2014,
134973,2002,
134974,2014,
134975,2014,
134976,2014,
134977,2014,
134981,2014,
134992,1998,Silver
134995,2006,
134996,2006,Silver
134997,2006,Silver
134998,2006,Gold
134999,2010,
135000,2010,Silver
135001,2010,
135002,2010,Silver
135003,2014,
135013,1956,Bronze
135038,1968,
135050,1948,
135051,1948,
135052,1948,
135065,1968,
135066,1968,
135079,2010,
135080,2010,
135081,2014,
135082,2014,
135084,1992,
135085,1992,
135101,1994,
135102,1994,
135103,1994,
135146,2010,Gold
135147,2010,Gold
135148,2010,Silver
135162,2010,
135172,2006,
135181,1948,
135182,1948,
135191,2006,
135192,2010,
135193,2010,
135220,2006,
135221,2006,
135222,2010,
135223,2010,
135224,2010,
135225,2010,
135226,1992,Bronze
135227,1992,Gold
135228,1994,
135229,1994,
135230,1998,
135231,1998,
135232,1998,Silver
135246,2002,
135248,1998,
135249,2002,
135251,1984,
135252,1984,
135253,1984,
135259,1994,
135297,1976,
135298,1976,
135299,1976,
135300,1976,
135301,1980,
135302,1980,
135307,1988,
135316,1936,
135349,2006,
135350,2006,
135351,2010,Gold
135352,2010,
135353,2014,Gold
135354,2014,
135401,1980,
135402,1980,
135403,1980,
135411,2014,
135420,2010,Silver
135421,2010,Gold
135422,2010,
135423,2014,
135424,2014,
135425,2014,Silver
135426,2002,
135429,2002,
135430,2002,
135452,2002,
135453,2006,
135454,1984,
135455,1984,
135456,1988,
135457,1988,
135458,1988,
135459,1988,
135460,1992,
135461,1992,
135462,1992,
135529,1984,
135530,1984,
135531,1984,
135535,1976,
135536,1976,
135537,1976,
135538,1976,
135539,1980,
135540,1980,
135541,1980,
135542,1984,
135543,1984,
135544,1984,
135545,1984,
135546,1984,
135559,1998,
135560,1998,
135561,2010,
135572,2002,
135573,2002,
135588,1988,
135589,1988,
135590,1988,
135591,1988,
135592,1988,
135593,1992,Gold
135594,1992,
135595,1992,
135596,1994,
135597,1994,
135616,1948,
135631,2014,
135632,2014,
135633,2014,
135634,2014,Gold
135652,2014,
135653,2014,
135654,1988,
135655,1998,
135656,2002,Silver
135657,1998,
135658,1998,
135663,1928,
135664,1998,
135711,2014,
135722,1988,
135723,1988,
135724,1988,
135725,1992,
135726,1992,
135727,1992,
135728,1994,
135729,1992,
135730,1992,
135731,1992,
135733,1992,
135734,1994,
135735,1998,
135736,2002,
135737,2002,
135739,1998,
135749,1936,
135772,1998,
135791,1976,
135792,1980,
135796,2006,
135797,2006,
135798,2010,
135799,2010,
135800,2010,
135801,2010,
135802,2014,Gold
135803,2014,
135804,2014,Silver
135808,1994,
135809,1994,
135810,1998,
135811,1998,
135812,1998,
135813,1998,
135822,1964,
135823,1964,
135824,1968,
135826,1924,
135828,1924,
135832,1968,
135855,1948,
135858,2014,
135859,2014,
135860,1972,
135861,1976,Gold
135862,1984,Silver
135863,1984,Silver
135864,1988,Bronze
135871,1988,
135872,1988,
135873,1988,
135892,2006,
135893,2010,
135907,1972,
135908,2006,
135909,2006,
135910,2010,
135911,2014,
135917,2002,
135960,2014,Bronze
135961,1994,Bronze
135964,1998,Bronze
135974,1994,Bronze
135975,1998,Bronze
135976,2002,
135977,2006,Silver
135978,2010,Bronze
135988,1972,
135991,1964,
135992,2010,
135993,2010,
135994,2010,
135995,2014,
135996,2014,
135997,2014,
135998,2014,
135999,1998,Bronze
136000,1984,
136002,1984,
136022,1988,Silver
136027,2014,Bronze
136031,2010,
136032,2010,
136033,2014,
136034,2014,
136035,2014,
136036,1964,Silver
136037,1964,
136038,1964,Bronze
136039,1984,
136066,2002,
136067,2002,
136068,2002,
136069,2002,
136070,2002,
136071,2006,
136072,2006,
136073,2006,
136074,2010,
136075,2010,
136076,2010,
136079,2014,
136080,2014,
136108,1984,
136109,1984,
136110,1976,
136111,1976,
136158,2010,
136165,1968,
136199,2014,
136200,2014,
136201,1980,
136202,1988,
136203,2010,
136204,2010,
136206,1968,
136207,1968,
136208,1968,
136209,1932,Bronze
136233,1952,
136234,1998,
136236,1984,
136237,1988,
136276,1992,
136277,1992,
136278,1998,
136281,1988,
136282,1988,
136283,1992,
136284,1992,
136285,1992,
136288,1960,Silver
136289,1964,
136292,1960,
136293,1960,
136294,1960,
136295,1964,
136296,1964,
136297,1964,
136298,1968,
136299,1968,
136300,1968,
136301,2006,
136303,2002,Gold
136304,2006,
136305,2010,Bronze
136306,1980,
136307,1980,
136316,2002,
136341,1936,
136342,1936,
136351,1992,
136352,1992,
136353,1994,
136354,1994,
136361,1936,
136371,1964,
136375,1994,
136376,1998,
136434,2014,
136437,1976,
136438,2014,
136439,1994,
136440,2006,
136451,1952,
136452,1952,
136454,1984,
136455,1984,
136456,1984,
136463,1998,
136464,2002,
136465,2002,
136466,2006,
136467,2006,
136468,2006,
136479,2002,Gold
136485,2006,
136486,2010,
136490,1980,
136491,1984,
136545,1988,
136546,1992,
136547,1998,
136632,1988,
136670,1976,
136671,1976,
136672,1976,
136704,1980,
136708,2014,
136730,1980,
136747,1960,
136748,1956,
136749,1960,Bronze
136750,1964,
136751,1964,
136820,1992,
136821,1992,
136822,1992,
136823,1998,
136824,1998,
136825,2002,
136826,2002,
136827,2002,
136828,2002,Bronze
136829,2006,
136830,2006,
136831,2006,
136837,1988,
136838,1988,
136870,1956,
136871,1992,
136872,2006,
136873,2006,
136874,2006,
136875,2014,
136881,1976,
136894,2010,
136898,1980,
136899,1992,
136923,2006,
136927,1952,
136939,2014,
136940,2014,
136941,2014,
136945,2014,
136946,2014,
136954,1992,
136955,1992,
136956,1992,
136957,1994,
136958,1994,
136959,1994,
136963,1992,
136964,2010,
136967,2010,Bronze
136968,2014,Bronze
136981,1976,
136985,1976,
136988,1980,
136995,1968,
137007,1976,
137008,1984,
137015,1968,
137027,1994,
137032,1948,
137058,2014,
137070,1988,
137091,1998,
137159,1968,
137160,1968,
137161,1972,
137193,2014,
137194,1994,
137195,1994,
137196,1994,
137197,1994,
137202,1976,
137213,1984,
137214,1984,
137246,1960,
137248,1988,
137250,1968,
137251,1968,
137252,1968,
137253,1972,
137254,1972,
137255,1972,
137256,1976,
137257,1976,
137258,2014,
137259,2014,
137260,2014,
137261,2014,Silver
137262,2014,Silver
137263,2014,
137264,1956,
137265,1960,
137269,2002,
137270,2002,
137271,2002,
137272,2006,
137273,2006,
137274,2006,
137275,2006,
137276,2010,
137277,2010,
137278,2010,
137279,2014,
137280,2014,
137283,1960,Gold
137299,1984,
137300,1984,
137301,1984,
137346,1948,
137351,1936,
137355,1992,
137356,1994,
137364,1998,
137365,2002,
137366,2006,Gold
137367,2010,
137373,1936,
137374,1936,
137384,1988,
137385,2006,
137386,1992,
137410,2006,
137414,1936,
137454,1972,Gold
137459,1984,
137460,1988,
137462,1924,
137463,2006,
137471,1988,Bronze
137472,1992,
137473,1992,
137474,1994,
137475,1994,
137484,2006,
137485,2006,
137486,2006,
137487,2006,
137488,2010,
137489,2010,
137490,2010,
137505,2006,
137506,2006,
137579,1992,
137606,1980,
137610,1956,
137611,1956,
137630,1948,
137631,1952,
137637,2006,
137658,2010,
137710,1964,
137716,1984,
137717,1988,
137779,1988,
137780,1988,
137842,1992,
137918,1992,
137919,2006,
137920,2002,
137921,2006,
137923,2002,
137966,2014,
138009,2006,
138010,2006,
138011,2006,
138012,2006,
138014,1984,
138015,1984,
138016,2006,
138017,2006,
138032,1992,
138034,1992,
138035,1992,
138036,1992,
138037,1992,
138042,2006,
138043,2006,
138056,2010,
138063,2006,
138064,2006,
138065,2006,
138066,2006,
138067,2010,
138068,2010,
138069,2010,
138070,2010,
138071,2014,
138072,2014,
138073,2014,
138074,2014,
138075,2014,
138080,1980,
138081,1980,
138097,1994,
138098,1994,
138099,1994,
138100,1998,
138101,1998,Silver
138102,1998,Bronze
138103,2002,
138104,2002,
138105,2002,Silver
138106,2002,Bronze
138107,2006,
138108,2006,
138109,2006,Bronze
138110,2006,
138115,2014,Gold
138116,2014,
138117,2014,
138118,2014,
138185,2010,
138186,2010,
138197,1992,
138198,1994,
138199,1994,
138200,1994,
138249,2002,
138250,2006,Silver
138251,2010,Silver
138252,2014,
138296,2014,
138319,2014,
138341,1992,
138355,1988,
138357,1984,
138358,1984,
138372,1992,
138381,1980,
138382,1980,
138383,1984,
138384,1984,
138385,1984,
138439,2010,
138442,1998,
138443,2002,
138453,1992,
138454,1992,
138455,1992,
138458,1998,
138459,1998,
138473,1992,Silver
138474,1992,
138481,2006,
138482,2006,
138483,2006,
138489,2002,Bronze
138490,2006,
138491,2006,
138492,2006,
138503,1992,
138504,1992,
138507,1998,
138508,1998,
138509,2002,
138510,2002,
138511,2006,
138532,2002,
138548,2006,
138562,2014,
138571,1948,Gold
138572,1948,
138597,1972,
138598,1976,
138603,2010,
138604,2010,
138605,2010,
138606,2014,
138607,2014,
138627,1998,
138628,2002,
138629,1994,
138630,1998,
138631,2002,
138632,2006,
138635,1984,Silver
138636,1988,
138637,1992,Bronze
138647,1992,
138648,1992,
138662,1968,
138667,2006,
138668,2006,
138669,2006,
138670,2010,
138671,2010,
138672,2010,
138673,1948,
138674,1948,
138693,1928,
138701,1964,
138702,1964,
138703,1968,
138704,1968,
138714,1972,
138738,1994,Bronze
138739,1998,
138740,2002,
138768,1952,
138769,1984,
138770,1998,
138771,1998,
138772,2002,
138773,2006,Gold
138774,2010,
138775,2006,
138776,2006,
138777,2006,
138778,2006,
138779,2006,
138780,2010,
138781,2010,
138782,2010,
138783,2010,
138801,2014,
138816,2014,
138817,2014,
138827,1960,
138828,1960,
138829,1964,
138830,1964,
138831,1964,
138832,1992,
138840,1964,
138841,1964,
138850,1924,
138851,1964,
138852,1964,
138853,1984,
138854,2014,
138856,1964,
138858,1956,
138872,1994,
138873,1994,
138874,1994,
138875,1994,
138876,1998,
138877,1998,
138884,2014,
138885,2014,
138886,2014,
138887,2014,
138925,2006,
138926,2006,
138927,2006,Gold
138928,2010,
138929,2010,
138930,2010,
138931,2010,
138932,2014,
138933,2014,Gold
138934,2014,
138935,2014,
138964,2014,
138965,2014,
138973,2006,
138974,2010,
138975,2006,
138976,2006,
138977,2010,
138978,2014,
138979,2006,
138980,2010,
138981,2014,
138991,1984,
138992,1932,
138993,1932,Silver
139000,1972,
139001,1992,
139024,2006,Bronze
139025,2010,
139026,2010,
139040,1992,
139041,1992,
139050,2006,
139055,1998,
139056,1998,
139057,1998,
139058,1998,
139068,1936,
139091,1994,
139131,1968,
139231,1984,
139232,1984,
139233,1984,
139234,1984,
139235,2010,
139236,2014,
139239,1956,
139242,1976,
139243,1976,
139244,1976,
139290,1984,
139291,1984,
139292,1988,
139293,1988,
139302,2002,
139315,1980,
139316,1984,
139317,1984,
139370,2002,
139433,2010,
139439,2002,
139440,2006,Gold
139441,2006,Gold
139442,2010,
139457,1968,
139458,1972,
139459,1998,Bronze
139460,2002,
139469,2006,Gold
139470,2010,Gold
139488,1998,Bronze
139505,1992,Silver
139509,2010,
139510,2014,Bronze
139511,1972,
139515,1932,
139516,1932,
139517,1932,
139549,1924,
139557,1952,
139562,1998,
139563,2002,Bronze
139564,2006,Silver
139568,1980,Bronze
139574,1984,Bronze
139588,1960,
139589,1960,
139590,1960,
139591,1960,
139592,1964,
139593,1964,
139594,1964,
139595,1964,
139596,1968,
139597,1968,
139598,1968,
139599,1968,
139600,1932,
139601,1932,
139603,2014,
139604,2014,
139605,2014,
139607,1928,Silver
139613,2002,
139622,2006,
139623,2006,
139624,2006,
139625,2006,
139626,2010,
139627,2010,
139628,2010,
139629,2010,
139630,2014,
139631,2014,
139645,2006,
139646,2010,
139657,1998,
139659,1956,
139667,1994,
139668,1998,
139690,2014,
139713,1984,
139724,1936,
139729,1932,
139735,1994,Silver
139736,1998,
139746,1952,
139747,2002,
139748,2002,
139766,1988,
139767,1988,
139768,1988,
139769,1992,Silver
139770,1992,
139771,1994,
139772,1994,
139774,2014,
139775,1972,
139777,1924,
139778,1924,
139793,1998,
139794,2002,
139795,2006,
139812,1952,
139816,1988,Bronze
139827,1948,
139828,2014,
139829,1984,
139830,1984,
139847,1936,
139849,1932,Gold
139853,1960,
139854,1972,
139855,1972,
139856,1972,
139857,1992,
139858,1994,
139864,1960,
139865,2006,Silver
139870,1988,
139871,1988,
139872,1988,
139880,1992,
139886,1992,Silver
139887,1998,
139888,2002,Gold
139913,2002,
139914,2002,
139915,2002,
139916,2006,
139917,2006,
139918,2006,
139919,2010,
139925,2006,
139926,2010,
139928,1976,
139929,1980,
139932,2014,
139935,2010,Bronze
139936,2014,
139948,1948,
139949,2010,
139950,2010,
139951,2010,
139952,2010,
139953,2014,
139954,2014,
139955,2014,
139956,2014,
139957,2014,
139965,1948,
139970,1964,
139971,1964,
139972,1964,
139973,1968,
139974,1968,
139975,1968,
139976,1968,
139977,1972,
139978,1976,
139993,2002,Bronze
139994,2002,
139995,2002,
139996,2002,Silver
139998,1984,
139999,1984,
140000,1984,
140044,2002,
140045,2006,Gold
140046,2010,Gold
140047,2014,Silver
140048,2014,
140049,2002,
140050,2006,Gold
140051,2010,Gold
140052,2014,Silver
140053,2014,
140067,1936,
140069,1952,
140070,1976,
140071,1980,Gold
140088,1972,
140089,1972,
140100,1984,
140101,1984,
140102,1984,
140103,1988,
140104,1988,
140105,1988,
140106,1988,
140107,1988,
140108,1988,
140109,1992,
140110,1994,
140111,1994,
140112,1994,
140113,1998,
140117,1972,
140143,1998,
140144,1998,
140163,2002,
140195,1956,
140224,2006,
140225,1998,Gold
140226,2014,
140227,2014,Gold
140232,1948,
140297,2006,
140298,2014,
140330,1980,
140331,1980,
140332,1980,
140333,1984,
140334,1984,Silver
140366,1988,
140367,1988,
140373,1984,
140437,2010,
140456,1980,
140459,1998,
140467,1994,
140492,1932,
140517,1998,
140520,1964,
140524,1998,
140525,2002,
140529,1984,
140530,1984,
140544,1998,
140546,1988,
140547,1992,
140548,1998,
140553,2010,
140560,1992,
140561,1992,
140562,1992,
140563,1994,
140564,2002,
140590,1992,
140591,1994,
140592,1994,
140593,1998,
140594,1998,
140596,1998,
140597,2002,
140598,1984,
140599,1984,
140600,1984,
140619,2010,
140620,2014,
140621,1998,
140627,1992,
140628,1992,
140629,1992,
140644,2006,
140650,1988,
140673,2014,
140674,2014,
140675,2014,
140676,2014,
140687,2010,
140688,2014,
140690,2014,
140691,2014,
140692,2014,
140730,2010,
140731,2010,
140732,1998,
140733,2002,
140734,2002,
140735,2002,
140736,2006,
140737,2006,
140738,2006,
140739,2006,
140740,2006,
140741,2010,
140742,2010,
140743,2010,
140744,2010,
140775,1992,
140776,1992,
140777,1992,
140778,2006,
140779,2010,
140782,1988,
140783,1992,
140784,1992,
140785,1992,
140786,1994,
140791,2002,
140796,2010,Bronze
140797,2014,
140799,1994,
140809,2006,
140810,2006,
140811,2006,
140814,1992,
140815,1992,
140835,2010,
140836,2006,
140837,2010,Bronze
140838,2014,
140858,2006,Gold
140871,1936,
140876,2002,
140877,2006,
140878,2006,
140879,2006,
140880,2010,
140881,2010,
140882,2010,
140883,2014,
140884,2014,
140886,1968,
140887,1972,
140888,1976,
140889,1976,
140906,1932,Silver
140910,2014,
140930,2010,
140931,2014,
140936,1976,
140937,1976,
140938,1980,
140939,1980,
140940,1984,
140944,2014,
140966,2010,
140967,2010,
140968,2014,
141035,1948,
141054,1994,
141055,1998,
141056,1998,
141057,1998,
141058,2002,
141059,2002,
141060,2002,
141061,2006,Bronze
141062,2006,
141063,2006,Bronze
141132,2002,
141142,1984,
141143,1984,
141144,1984,
141171,1972,
141172,1976,
141173,1976,
141174,1980,
141175,1984,
141176,1984,
141257,2006,
141258,2006,
141259,2010,
141286,1998,
141287,2002,Silver
141292,1992,
141293,1980,Bronze
141294,1980,
141311,2006,
141312,2014,
141313,2014,
141329,2002,
141330,2002,
