team_id,team,country_abbr
128800,Czech Republic,CZE
128813,Russia,RUS
128819,Soviet Union,URS
128820,Soviet Union,URS
128845,Switzerland,SUI
128846,Switzerland,SUI
128858,Czechoslovakia,TCH
128859,Czech Republic,CZE
128860,Czech Republic,CZE
128863,Poland,POL
128869,Russia,RUS
128875,Japan,JPN
128876,Japan,JPN
128877,Japan,JPN
128878,Japan,JPN
128898,Yugoslavia,YUG
128899,Yugoslavia,YUG
128920,India,IND
128963,Germany,GER
128964,Germany,GER
128965,Germany,GER
128966,Germany,GER
128967,Estonia,EST
128968,Estonia,EST
128969,Estonia,EST
128970,Estonia,EST
128971,Estonia,EST
128972,Norway,NOR
128973,Norway,NOR
128974,Norway,NOR
128976,Switzerland,SUI
128980,Switzerland,SUI
128981,Switzerland,SUI
128982,Germany,GER
128983,Germany-2,GER
128986,United States,USA
129001,Hungary,HUN
129010,Germany,GER
129014,Slovenia,SLO
129015,Slovenia,SLO
129016,Slovenia,SLO
129017,Slovenia,SLO
129018,Slovenia,SLO
129019,Slovenia,SLO
129020,Slovenia,SLO
129021,Slovenia,SLO
129022,Slovenia,SLO
129023,Germany,GER
129024,Germany,GER
129052,Switzerland,SUI
129053,Switzerland,SUI
129056,Switzerland,SUI
129057,Switzerland,SUI
129060,Canada-3,CAN
129066,Canada,CAN
129112,Finland,FIN
129113,Finland,FIN
129120,East Germany,GDR
129136,Liechtenstein,LIE
129137,Liechtenstein,LIE
129138,Liechtenstein,LIE
129139,Liechtenstein,LIE
129140,Liechtenstein,LIE
129141,Liechtenstein,LIE
129142,Liechtenstein,LIE
129143,Liechtenstein,LIE
129144,Liechtenstein,LIE
129145,Liechtenstein,LIE
129146,Liechtenstein,LIE
129147,Switzerland,SUI
129148,Switzerland,SUI
129165,Germany,GER
129166,Germany,GER
129167,Germany,GER
129168,Germany,GER
129169,Germany,GER
129170,Germany,GER
129171,Germany,GER
129172,Germany,GER
129173,Germany,GER
129174,Germany,GER
129177,Germany,GER
129178,Germany,GER
129179,Germany,GER
129180,Germany,GER
129181,Germany,GER
129182,Germany,GER
129183,Germany,GER
129184,Germany,GER
129185,Germany,GER
129186,Germany,GER
129187,Germany,GER
129188,Germany,GER
129189,Germany,GER
129190,Germany,GER
129191,Germany,GER
129192,Germany,GER
129193,Germany,GER
129194,Germany,GER
129199,Switzerland,SUI
129200,Switzerland,SUI
129201,Switzerland,SUI
129202,Switzerland,SUI
129203,Switzerland,SUI
129204,Switzerland,SUI
129215,Chinese Taipei,TPE
129221,Sweden,SWE
129222,Sweden,SWE
129223,Sweden,SWE
129225,Finland,FIN
129226,Sweden,SWE
129231,Poland,POL
129232,Poland,POL
129233,Poland,POL
129234,Poland,POL
129235,Poland,POL
129236,Poland,POL
129237,Poland,POL
129271,Germany,GER
129283,Yugoslavia,YUG
129284,Yugoslavia,YUG
129285,Yugoslavia,YUG
129290,Austria,AUT
129337,Poland,POL
129338,Poland,POL
129349,Czech Republic,CZE
129350,Czech Republic,CZE
129351,Czech Republic,CZE
129352,Estonia,EST
129353,Estonia,EST
129354,Estonia,EST
129355,Estonia,EST
129357,Russia,RUS
129358,Russia,RUS
129359,Russia,RUS
129378,Japan,JPN
129379,Japan,JPN
129380,Japan,JPN
129381,Japan,JPN
129388,Japan,JPN
129389,Japan,JPN
129390,Japan,JPN
129391,Japan,JPN
129392,Japan,JPN
129405,Russia,RUS
129406,Russia,RUS
129441,Japan,JPN
129442,Japan,JPN
129443,Japan,JPN
129444,Japan,JPN
129447,Japan,JPN
129448,Japan,JPN
129449,Japan,JPN
129450,Japan,JPN
129451,Japan,JPN
129452,Japan,JPN
129453,Japan,JPN
129454,Japan,JPN
129455,Japan,JPN
129460,Finland,FIN
129467,Soviet Union,URS
129468,Poland,POL
129469,Poland,POL
129470,Poland,POL
129485,Finland,FIN
129486,Finland,FIN
129505,Hungary,HUN
129515,Hungary,HUN
129518,Finland,FIN
129519,Finland,FIN
129520,Finland,FIN
129541,Austria,AUT
129549,West Germany,FRG
129550,West Germany,FRG
129551,West Germany,FRG
129554,Soviet Union,URS
129578,Belarus,BLR
129579,Belarus,BLR
129580,Belarus,BLR
129595,Germany-2,GER
129596,Germany-1,GER
129597,Germany-1,GER
129598,Germany-1,GER
129599,Germany-1,GER
129600,Germany-2,GER
129601,Germany-3,GER
129602,Latvia,LAT
129621,Switzerland,SUI
129636,Japan,JPN
129637,Japan,JPN
129638,Japan,JPN
129639,Japan,JPN
129640,Japan,JPN
129641,Japan,JPN
129661,Czechoslovakia,TCH
129668,Slovakia,SVK
129669,Slovakia,SVK
129670,Slovakia,SVK
129671,Slovakia,SVK
129672,Slovakia,SVK
129673,Slovakia,SVK
129674,Slovakia,SVK
129698,Belarus,BLR
129699,Belarus,BLR
129700,Belarus,BLR
129705,Switzerland,SUI
129706,Switzerland,SUI
129707,Switzerland,SUI
129708,Switzerland,SUI
129709,Switzerland,SUI
129710,Switzerland,SUI
129711,Switzerland,SUI
129712,Switzerland,SUI
129718,Austria,AUT
129719,Austria,AUT
129720,Austria,AUT
129721,Austria,AUT
129722,Austria,AUT
129723,Austria,AUT
129724,Austria,AUT
129725,Austria,AUT
129726,Austria,AUT
129727,Austria-2,AUT
129736,Estonia,EST
129737,Estonia,EST
129738,Estonia,EST
129739,Estonia,EST
129740,Estonia,EST
129741,Estonia,EST
129744,Finland,FIN
129748,Finland,FIN
129749,Finland,FIN
129750,Finland,FIN
129751,Finland,FIN
129753,Finland,FIN
129754,Finland,FIN
129755,Finland,FIN
129756,Finland,FIN
129757,Finland,FIN
129769,Japan,JPN
129792,Serbia and Montenegro,SCG
129798,Kazakhstan,KAZ
129799,Kazakhstan,KAZ
129800,Kazakhstan,KAZ
129801,Kazakhstan,KAZ
129803,Soviet Union,URS
129804,Soviet Union,URS
129805,Soviet Union,URS
129806,Soviet Union,URS
129815,Soviet Union-2,URS
129817,Soviet Union,URS
129818,Soviet Union,URS
129819,Soviet Union,URS
129821,New Zealand,NZL
129822,Czechoslovakia,TCH
129823,Czechoslovakia,TCH
129824,Czechoslovakia,TCH
129827,Belarus,BLR
129828,Belarus,BLR
129829,Russia-2,RUS
129830,Russia-1,RUS
129831,Russia-2,RUS
129848,Slovakia,SVK
129849,Slovakia,SVK
129850,Slovakia,SVK
129851,Slovakia,SVK
129852,Slovakia,SVK
129853,Slovakia,SVK
129854,Slovakia,SVK
129855,Slovakia,SVK
129856,Slovakia,SVK
129857,Slovakia,SVK
129872,Soviet Union,URS
129873,Soviet Union,URS
129874,Soviet Union,URS
129880,Russia,RUS
129951,Poland,POL
129956,Russia,RUS
129957,Russia,RUS
129958,Russia,RUS
129961,United States,USA
129962,United States,USA
129963,United States,USA
129968,Kazakhstan,KAZ
129973,Norway,NOR
129974,Norway,NOR
129975,Norway,NOR
129976,Norway,NOR
129977,Norway,NOR
129978,Norway,NOR
129979,Norway,NOR
129980,Norway,NOR
129981,Norway,NOR
130021,Russia,RUS
130022,Soviet Union-3,URS
130034,Canada,CAN
130035,Canada,CAN
130036,Canada,CAN
130037,Canada,CAN
130043,Czech Republic,CZE
130044,Czech Republic,CZE
130080,United States,USA
130081,United States,USA
130084,Poland,POL
130085,Poland,POL
130086,Poland,POL
130087,Poland,POL
130088,Poland,POL
130089,Poland,POL
130090,Poland,POL
130098,Poland,POL
130100,Poland,POL
130101,Poland,POL
130102,Poland,POL
130103,Poland,POL
130104,Poland,POL
130105,Poland,POL
130106,Poland,POL
130107,Poland,POL
130108,Poland,POL
130109,Poland,POL
130110,Poland,POL
130111,Poland,POL
130112,Poland,POL
130113,Poland,POL
130197,Czechoslovakia,TCH
130199,Finland,FIN
130220,Finland,FIN
130221,Finland,FIN
130222,Finland,FIN
130223,Finland,FIN
130228,Czechoslovakia,TCH
130229,Czechoslovakia,TCH
130230,Czechoslovakia,TCH
130231,Czechoslovakia,TCH
130232,Czechoslovakia,TCH
130233,Czechoslovakia,TCH
130251,Japan,JPN
130252,Japan,JPN
130315,Italy-2,ITA
130332,Italy,ITA
130336,Finland,FIN
130337,Finland,FIN
130338,Finland,FIN
130339,Finland,FIN
130343,Finland,FIN
130349,Finland,FIN
130353,Finland,FIN
130354,Finland,FIN
130355,Finland,FIN
130356,Finland,FIN
130357,Finland,FIN
130367,Finland,FIN
130394,Hungary,HUN
130406,United States,USA
130433,Germany,GER
130434,Germany,GER
130435,Germany,GER
130437,Canada,CAN
130438,Canada,CAN
130439,Canada,CAN
130456,Belgium,BEL
130457,Belgium,BEL
130472,Canada,CAN
130473,Canada,CAN
130492,France,FRA
130493,France,FRA
130494,France,FRA
130499,Canada,CAN
130500,Canada,CAN
130512,Italy,ITA
130513,Italy,ITA
130514,Italy,ITA
130515,Italy,ITA
130518,Slovenia,SLO
130519,Slovenia,SLO
130520,Slovenia,SLO
130521,Slovenia,SLO
130522,Slovenia,SLO
130523,Slovenia,SLO
130524,Slovenia,SLO
130525,Slovenia,SLO
130531,United States,USA
130535,France,FRA
130536,France,FRA
130577,Canada,CAN
130578,Canada,CAN
130581,Austria,AUT
130588,Slovakia,SVK
130608,United States,USA
130618,France,FRA
130621,France,FRA
130622,France,FRA
130623,France,FRA
130627,France,FRA
130628,France,FRA
130629,France,FRA
130630,France,FRA
130631,France,FRA
130632,France,FRA
130666,Hungary,HUN
130667,Hungary,HUN
130692,Austria,AUT
130695,Canada-2,CAN
130696,Canada-2,CAN
130698,Austria,AUT
130699,Italy,ITA
130700,United States-1,USA
130720,Canada,CAN
130722,United States,USA
130726,France,FRA
130727,France,FRA
130728,France,FRA
130729,France,FRA
130748,United States,USA
130749,United States,USA
130796,Spain,ESP
130866,Italy,ITA
130873,Switzerland,SUI
130878,United States,USA
130944,Finland,FIN
130945,Finland,FIN
130947,Finland,FIN
130948,Finland,FIN
130949,United States,USA
130950,United States,USA
130951,United States,USA
130955,France,FRA
130956,France,FRA
130957,France,FRA
130958,France,FRA
130959,France,FRA
130967,Morocco,MAR
130968,Morocco,MAR
130995,Czechoslovakia,TCH
130996,Czechoslovakia,TCH
130997,Czechoslovakia,TCH
131005,Finland,FIN
131006,Finland,FIN
131007,Finland,FIN
131008,Finland,FIN
131009,Finland,FIN
131010,Finland,FIN
131011,Finland,FIN
131012,Finland,FIN
131013,Finland,FIN
131014,Finland,FIN
131015,Finland,FIN
131016,Finland,FIN
131033,Finland,FIN
131034,Finland,FIN
131035,Finland,FIN
131036,Finland,FIN
131037,Finland,FIN
131111,Bosnia and Herzegovina,BIH
131112,Bosnia and Herzegovina,BIH
131113,Bosnia and Herzegovina,BIH
131114,Bosnia and Herzegovina,BIH
131115,Bosnia and Herzegovina,BIH
131118,Finland,FIN
131119,Finland,FIN
131120,Finland,FIN
131127,Austria,AUT
131130,Great Britain,GBR
131131,Great Britain,GBR
131132,Great Britain,GBR
131145,Great Britain,GBR
131158,France,FRA
131176,Finland,FIN
131177,Finland,FIN
131178,Finland,FIN
131179,Finland,FIN
131180,Finland,FIN
131181,Finland,FIN
131182,Finland,FIN
131183,Finland,FIN
131184,Finland,FIN
131185,Finland,FIN
131186,Finland,FIN
131187,Finland,FIN
131188,Finland,FIN
131189,Finland,FIN
131195,Monaco,MON
131196,Monaco,MON
131197,Yugoslavia,YUG
131198,Hungary,HUN
131199,Hungary,HUN
131200,Hungary,HUN
131201,Finland,FIN
131202,Finland,FIN
131203,Finland,FIN
131204,Finland,FIN
131205,Finland,FIN
131234,Austria,AUT
131235,Austria,AUT
131239,Yugoslavia,YUG
131240,Yugoslavia,YUG
131241,Yugoslavia,YUG
131247,Finland,FIN
131251,India,IND
131265,Czechoslovakia,TCH
131266,Czechoslovakia,TCH
131276,Russia,RUS
131277,Russia,RUS
131278,Russia,RUS
131279,Russia,RUS
131280,Russia,RUS
131281,Russia,RUS
131282,Russia,RUS
131283,Russia,RUS
131284,Soviet Union,URS
131285,Soviet Union,URS
131286,Soviet Union,URS
131287,Soviet Union,URS
131288,Soviet Union,URS
131291,United States,USA
131292,United States,USA
131293,United States,USA
131294,United States,USA
131295,United States,USA
131308,Finland,FIN
131359,Canada,CAN
131360,Canada,CAN
131361,Canada,CAN
131362,Canada,CAN
131363,Canada,CAN
131369,Canada,CAN
131380,United States,USA
131381,United States,USA
131385,United States,USA
131386,United States,USA
131387,United States,USA
131388,United States,USA
131396,Sweden,SWE
131397,Sweden,SWE
131398,Sweden,SWE
131399,Sweden,SWE
131400,Sweden,SWE
131401,Sweden,SWE
131402,Sweden,SWE
131403,Sweden,SWE
131445,Canada,CAN
131446,Canada,CAN
131447,Canada,CAN
131450,Canada,CAN
131451,Canada,CAN
131452,Canada,CAN
131453,Canada,CAN
131454,Canada,CAN
131461,Switzerland,SUI
131462,Switzerland,SUI
131463,Switzerland,SUI
131475,France,FRA
131476,France,FRA
131477,France,FRA
131480,Switzerland,SUI
131481,Switzerland,SUI
131482,Switzerland,SUI
131515,Cyprus,CYP
131516,Cyprus,CYP
131523,United States,USA
131545,United States-1,USA
131546,United States-1,USA
131547,Morocco,MAR
131548,Morocco,MAR
131564,Finland,FIN
131565,Finland,FIN
131566,Finland,FIN
131567,Finland,FIN
131568,Finland,FIN
131578,Belgium,BEL
131579,Belgium,BEL
131580,Belgium,BEL
131604,United States,USA
131605,United States,USA
131606,Canada,CAN
131607,Canada,CAN
131608,United States,USA
131609,United States,USA
131611,Finland,FIN
131612,Switzerland-1,SUI
131613,Switzerland,SUI
131614,Switzerland,SUI
131634,Austria,AUT
131639,Finland,FIN
131640,Finland,FIN
131641,Finland,FIN
131642,Finland,FIN
131643,Finland,FIN
131644,Finland,FIN
131645,Finland,FIN
131646,Finland,FIN
131674,United States-1,USA
131675,United States-1,USA
131676,United States-2,USA
131677,France,FRA
131678,France,FRA
131679,France,FRA
131680,France,FRA
131681,France,FRA
131682,France,FRA
131683,France,FRA
131684,France,FRA
131685,France,FRA
131686,France,FRA
131687,France,FRA
131709,United States-2,USA
131724,Belgium,BEL
131739,Sweden,SWE
131747,Switzerland,SUI
131748,Switzerland,SUI
131749,Switzerland,SUI
131750,Austria,AUT
131751,Austria,AUT
131752,Austria,AUT
131753,Austria,AUT
131754,Austria,AUT
131755,Austria,AUT
131756,Austria,AUT
131757,Austria,AUT
131758,Austria,AUT
131759,Austria,AUT
131761,Sweden,SWE
131767,Sweden-2,SWE
131768,Sweden-1,SWE
131778,Netherlands,NED
131779,Netherlands,NED
131780,Netherlands,NED
131781,Netherlands,NED
131782,Netherlands,NED
131783,Netherlands,NED
131791,Czech Republic,CZE
131792,Czech Republic,CZE
131793,Czech Republic,CZE
131794,Czech Republic,CZE
131820,Canada,CAN
131831,Norway,NOR
131832,Norway,NOR
131838,United States,USA
131845,Norway,NOR
131846,Norway,NOR
131886,Italy,ITA
131887,Italy-2,ITA
131888,Italy,ITA
131889,Italy-2,ITA
131890,Italy,ITA
131897,Germany,GER
131920,Czechoslovakia,TCH
131930,United States-1,USA
131942,Czechoslovakia,TCH
131943,Czech Republic,CZE
131944,Czech Republic,CZE
131945,Czech Republic,CZE
131972,Canada,CAN
131975,Germany-2,GER
131976,Germany-1,GER
131977,Germany-1,GER
131978,Germany-1,GER
131979,Germany-1,GER
131982,West Germany-1,FRG
131986,East Germany,GDR
131987,East Germany,GDR
131998,Austria,AUT
132017,Netherlands,NED
132018,Netherlands,NED
132019,Netherlands,NED
132020,Netherlands,NED
132021,Netherlands,NED
132022,Netherlands,NED
132023,Netherlands,NED
132024,Netherlands,NED
132028,West Germany-1,FRG
132029,West Germany-2,FRG
132030,Germany-2,GER
132031,Germany-1,GER
132032,Germany-2,GER
132033,Germany-1,GER
132034,Germany-1,GER
132038,United States,USA
132039,United States,USA
132040,Germany,GER
132041,Germany,GER
132045,East Germany,GDR
132046,Austria-1,AUT
132055,Czechoslovakia,TCH
132072,Canada-2,CAN
132073,Canada-1,CAN
132093,Great Britain,GBR
132094,Great Britain,GBR
132095,Great Britain,GBR
132105,United States,USA
132124,Norway,NOR
132125,Norway,NOR
132126,Norway,NOR
132127,Norway,NOR
132128,Norway,NOR
132129,Norway,NOR
132130,Canada-3,CAN
132131,Canada-2,CAN
132137,Canada,CAN
132140,Belgium-2,BEL
132141,United States,USA
132142,United States,USA
132143,United States,USA
132144,United States,USA
132145,United States,USA
132146,United States,USA
132147,United States,USA
132148,United States,USA
132151,Great Britain,GBR
132152,Great Britain,GBR
132153,Great Britain,GBR
132154,Great Britain,GBR
132155,Great Britain,GBR
132156,Poland,POL
132157,West Germany,FRG
132179,United States-2,USA
132180,United States-2,USA
132181,United States-1,USA
132182,United States-1,USA
132185,Germany,GER
132186,Germany,GER
132187,Germany,GER
132188,Germany,GER
132189,Germany,GER
132190,Germany,GER
132191,Germany,GER
132192,United States,USA
132193,United States,USA
132194,United States,USA
132195,United States,USA
132198,Yugoslavia,YUG
132199,Yugoslavia,YUG
132200,Yugoslavia,YUG
132206,Finland,FIN
132218,Argentina,ARG
132222,Belgium,BEL
132225,Italy-2,ITA
132226,Italy-1,ITA
132227,Italy,ITA
132230,Sweden,SWE
132254,Austria,AUT
132267,Germany,GER
132268,Ukraine,UKR
132269,Sweden,SWE
132286,Czechoslovakia-1,TCH
132287,Czechoslovakia-1,TCH
132292,Italy-1,ITA
132293,Italy,ITA
132294,Austria,AUT
132295,Austria,AUT
132298,Germany,GER
132299,Germany,GER
132300,Germany,GER
132301,Germany,GER
132318,France,FRA
132319,France,FRA
132320,Yugoslavia,YUG
132322,Latvia,LAT
132337,Canada,CAN
132376,France,FRA
132377,France,FRA
132402,Finland,FIN
132403,Finland,FIN
132404,Finland,FIN
132405,Finland,FIN
132422,Finland,FIN
132423,Finland,FIN
132430,West Germany,FRG
132431,West Germany,FRG
132432,West Germany,FRG
132439,Soviet Union,URS
132440,Soviet Union,URS
132441,Soviet Union,URS
132442,Unified Team,EUN
132443,Unified Team,EUN
132483,France,FRA
132509,Norway-1,NOR
132530,Soviet Union,URS
132531,Soviet Union,URS
132532,Russia,RUS
132533,Russia-3,RUS
132534,Russia-3,RUS
132535,Russia,RUS
132536,Russia,RUS
132543,Slovenia,SLO
132544,Slovenia,SLO
132545,Slovenia,SLO
132546,Slovenia,SLO
132547,Slovenia,SLO
132548,Slovenia,SLO
132549,Slovenia,SLO
132554,Canada-2,CAN
132581,Norway,NOR
132586,Switzerland-2,SUI
132587,Canada,CAN
132588,Canada,CAN
132591,Canada,CAN
132676,Norway,NOR
132677,Norway,NOR
132688,Norway,NOR
132745,Norway,NOR
132746,Norway,NOR
132747,Norway,NOR
132748,Norway,NOR
132749,Norway,NOR
132750,Norway,NOR
132785,Norway,NOR
132786,Norway,NOR
132787,Norway,NOR
132788,Norway,NOR
132789,Norway,NOR
132790,Norway,NOR
132791,Norway,NOR
132792,Norway,NOR
132795,Canada-2,CAN
132809,United States,USA
132810,United States,USA
132811,United States,USA
132830,Sweden,SWE
132855,Sweden,SWE
132856,Sweden,SWE
132857,Sweden,SWE
132872,Sweden,SWE
132873,Sweden,SWE
132874,Sweden,SWE
132875,Sweden,SWE
132876,Sweden,SWE
132877,Sweden,SWE
132878,Sweden,SWE
132879,Sweden,SWE
132886,Sweden,SWE
132917,Sweden,SWE
132918,Sweden,SWE
132919,Sweden,SWE
132920,Sweden,SWE
132921,Sweden,SWE
132922,Sweden,SWE
132924,Sweden,SWE
132925,Sweden,SWE
132926,Sweden,SWE
132927,Sweden,SWE
132928,Sweden,SWE
132929,Sweden,SWE
132930,Sweden,SWE
132931,Sweden,SWE
132932,Sweden,SWE
132933,Sweden,SWE
132941,Sweden,SWE
132942,Sweden,SWE
132943,Sweden,SWE
132944,Sweden,SWE
132945,Sweden,SWE
132946,Sweden,SWE
132962,Sweden,SWE
132963,Sweden,SWE
132989,Slovakia,SVK
132990,Slovakia,SVK
133045,Sweden,SWE
133046,Sweden,SWE
133051,Norway,NOR
133057,Finland,FIN
133058,Finland,FIN
133059,Finland,FIN
133060,Finland,FIN
133061,Finland,FIN
133062,Finland,FIN
133063,Finland,FIN
133064,Finland,FIN
133065,Finland,FIN
133066,Finland,FIN
133067,Finland,FIN
133068,Finland,FIN
133069,Finland,FIN
133070,Finland,FIN
133093,United States,USA
133094,United States,USA
133110,Algeria,ALG
133134,Yugoslavia,YUG
133135,Yugoslavia,YUG
133136,Yugoslavia,YUG
133139,Poland,POL
133148,Hungary,HUN
133150,United States-1,USA
133159,Hungary,HUN
133162,Finland,FIN
133174,Finland,FIN
133177,Austria,AUT
133178,Finland,FIN
133179,Finland,FIN
133237,Mexico,MEX
133245,Switzerland,SUI
133262,Czechoslovakia,TCH
133263,Czechoslovakia,TCH
133280,Canada,CAN
133281,Canada,CAN
133295,Finland,FIN
133296,Finland,FIN
133297,Finland,FIN
133298,Finland,FIN
133299,Finland,FIN
133300,Finland,FIN
133301,Finland,FIN
133308,Finland,FIN
133309,Finland,FIN
133310,Finland,FIN
133311,Finland,FIN
133314,Finland,FIN
133315,Finland,FIN
133326,Finland,FIN
133327,Finland,FIN
133328,Finland,FIN
133329,Finland,FIN
133330,Finland,FIN
133331,Finland,FIN
133332,Finland,FIN
133333,Switzerland,SUI
133342,France,FRA
133343,France,FRA
133344,Canada,CAN
133351,Italy,ITA
133355,France,FRA
133356,France,FRA
133357,France,FRA
133380,Finland,FIN
133381,Finland,FIN
133382,Finland,FIN
133383,Finland,FIN
133384,Finland,FIN
133385,Finland,FIN
133386,Finland,FIN
133387,Finland,FIN
133428,Canada,CAN
133429,Canada,CAN
133430,Canada,CAN
133445,Austria,AUT
133464,Canada-2,CAN
133465,Canada-1,CAN
133468,France,FRA
133479,Canada-1,CAN
133480,Canada-1,CAN
133485,France-3,FRA
133486,France-1,FRA
133487,France-2,FRA
133489,Sweden,SWE
133490,Sweden,SWE
133491,Sweden,SWE
133492,Sweden,SWE
133535,Great Britain,GBR
133536,Great Britain,GBR
133537,Great Britain,GBR
133538,Great Britain,GBR
133551,Canada,CAN
133552,Canada,CAN
133567,Latvia,LAT
133568,Latvia,LAT
133569,Latvia,LAT
133570,United States,USA
133571,United States,USA
133580,Austria,AUT
133581,Austria,AUT
133595,Ukraine,UKR
133599,Ukraine,UKR
133600,Ukraine,UKR
133626,Denmark,DEN
133627,Denmark,DEN
133628,Soviet Union,URS
133629,Soviet Union,URS
133630,Soviet Union,URS
133631,Soviet Union,URS
133632,Soviet Union,URS
133633,Slovenia,SLO
133640,Canada,CAN
133662,Canada,CAN
133664,United States,USA
133673,United States,USA
133674,United States,USA
133701,United States,USA
133705,Canada,CAN
133706,Canada,CAN
133707,Canada,CAN
133708,United States-2,USA
133709,United States-2,USA
133723,Canada-3,CAN
133729,Canada,CAN
133730,Canada,CAN
133785,United States,USA
133786,West Germany,FRG
133824,Germany,GER
133826,United States,USA
133857,Russia,RUS
133858,Romania-2,ROU
133866,United States,USA
133871,Bulgaria,BUL
133877,Ukraine,UKR
133878,Ukraine,UKR
133881,Romania,ROU
133882,Romania,ROU
133883,Romania,ROU
133884,Romania,ROU
133930,Russia,RUS
133931,Russia,RUS
133932,Unified Team,EUN
133933,Unified Team,EUN
133934,Unified Team,EUN
133935,Unified Team,EUN
133936,Russia,RUS
133937,Russia,RUS
133938,Russia,RUS
133939,Russia,RUS
133940,Russia,RUS
133941,Russia,RUS
133942,Russia,RUS
133943,Russia,RUS
133944,Russia,RUS
133945,Russia,RUS
133946,Russia,RUS
133947,Russia,RUS
133948,Russia,RUS
133949,Belarus,BLR
133950,Belarus,BLR
133951,Belarus,BLR
133952,Belarus,BLR
133953,Belarus,BLR
133954,Belarus,BLR
133964,Argentina,ARG
133965,Argentina,ARG
133966,Argentina,ARG
133973,France,FRA
133974,France,FRA
133975,France,FRA
133980,Poland,POL
134026,Canada-1,CAN
134039,France-2,FRA
134040,France-2,FRA
134041,France,FRA
134042,France-1,FRA
134079,Canada,CAN
134080,Canada,CAN
134081,Canada,CAN
134082,Canada,CAN
134083,Canada,CAN
134084,Canada,CAN
134085,Canada,CAN
134086,Canada,CAN
134087,Canada,CAN
134088,Canada,CAN
134089,Canada,CAN
134090,Canada,CAN
134116,Canada,CAN
134117,Canada,CAN
134118,Canada,CAN
134119,Canada,CAN
134120,Canada,CAN
134121,Canada,CAN
134122,Canada,CAN
134123,Canada,CAN
134124,Canada,CAN
134125,Canada,CAN
134195,United States,USA
134263,Germany,GER
134264,Chile,CHI
134265,Chile,CHI
134266,Chile,CHI
134280,Austria,AUT
134281,Austria,AUT
134283,Bulgaria,BUL
134284,Bulgaria,BUL
134285,Bulgaria,BUL
134286,Bulgaria,BUL
134299,Canada,CAN
134301,Russia,RUS
134302,Russia,RUS
134303,Russia,RUS
134310,Russia,RUS
134311,Russia,RUS
134312,Soviet Union,URS
134313,Kazakhstan,KAZ
134314,Kazakhstan,KAZ
134315,Kazakhstan,KAZ
134316,Kazakhstan,KAZ
134317,Kazakhstan,KAZ
134318,Kazakhstan,KAZ
134319,Kazakhstan,KAZ
134320,Kazakhstan,KAZ
134321,Kazakhstan,KAZ
134322,Kazakhstan,KAZ
134323,Kazakhstan,KAZ
134324,Kazakhstan,KAZ
134325,Kazakhstan,KAZ
134333,Unified Team,EUN
134334,Unified Team,EUN
134335,Unified Team,EUN
134336,Russia,RUS
134337,Russia,RUS
134339,Armenia,ARM
134365,Canada-1,CAN
134366,Canada-1,CAN
134367,Canada,CAN
134368,France,FRA
134369,France,FRA
134370,United States,USA
134372,Canada,CAN
134373,Canada,CAN
134374,Canada,CAN
134377,Austria,AUT
134378,Austria,AUT
134379,Austria,AUT
134382,United States,USA
134383,United States,USA
134384,United States,USA
134385,United States,USA
134431,Canada,CAN
134432,Switzerland,SUI
134460,Austria-2,AUT
134461,Austria-2,AUT
134462,Italy,ITA
134463,Italy,ITA
134464,Italy,ITA
134465,Italy,ITA
134499,United States,USA
134500,United States,USA
134502,Belgium-2,BEL
134503,Belgium-1,BEL
134504,Belgium,BEL
134541,France,FRA
134542,Canada,CAN
134629,Czech Republic,CZE
134630,Czech Republic,CZE
134637,East Germany,GDR
134638,East Germany,GDR
134639,Austria,AUT
134680,France,FRA
134681,France,FRA
134682,France,FRA
134683,France,FRA
134685,France,FRA
134686,France,FRA
134687,France,FRA
134714,South Korea,KOR
134715,South Korea,KOR
134716,South Korea,KOR
134717,South Korea,KOR
134718,South Korea,KOR
134744,South Korea,KOR
134745,South Korea,KOR
134746,South Korea,KOR
134747,South Korea,KOR
134748,South Korea,KOR
134749,South Korea,KOR
134750,South Korea,KOR
134751,South Korea,KOR
134752,South Korea,KOR
134753,South Korea,KOR
134754,South Korea,KOR
134755,South Korea,KOR
134756,South Korea,KOR
134771,South Korea,KOR
134772,Australia,AUS
134775,Chinese Taipei-1,TPE
134776,Chinese Taipei,TPE
134794,South Korea,KOR
134847,South Korea,KOR
134848,South Korea,KOR
134849,South Korea,KOR
134866,South Korea,KOR
134895,South Korea,KOR
134896,South Korea,KOR
134897,South Korea,KOR
134898,South Korea,KOR
134914,South Korea,KOR
134917,South Korea,KOR
134921,South Korea,KOR
134936,South Korea,KOR
134941,South Korea,KOR
134942,South Korea,KOR
134943,South Korea,KOR
134944,South Korea,KOR
134954,South Korea,KOR
134955,South Korea,KOR
134956,South Korea,KOR
134957,South Korea,KOR
134958,South Korea,KOR
134959,South Korea,KOR
134960,South Korea,KOR
134961,South Korea,KOR
134962,South Korea,KOR
134963,South Korea,KOR
134964,South Korea,KOR
134965,South Korea,KOR
134966,South Korea,KOR
134973,South Korea,KOR
134974,South Korea,KOR
134975,South Korea,KOR
134976,South Korea,KOR
134977,South Korea,KOR
134981,South Korea,KOR
134992,South Korea,KOR
134995,South Korea,KOR
134996,South Korea,KOR
134997,South Korea,KOR
134998,South Korea,KOR
134999,South Korea,KOR
135000,South Korea,KOR
135001,South Korea,KOR
135002,South Korea,KOR
